source_id,ra,dec,phot_g_mean_mag,parallax,bp_rp,designation,j_m,h_m,ks_m,ph_qual,ang_sep
604923607949288064,132.9015545710283,11.947444044473949,13.826932,1.151258927446204,0.7705164,08513638+1156507,12.816,12.559,12.475,AAA,0.16538511065142483
604905019331022080,132.99374956558643,11.781416089515197,12.2996645,1.4259508770989169,0.7902508,08515852+1146529,11.264,10.988,10.907,AAA,0.16623110378394318
604969203322163840,132.70041475145578,11.913238056840607,13.95246,1.1281623824642129,0.7931795,08504811+1154476,12.963,12.668,12.611,AAA,0.1664004031314547
604909000764935936,132.72110263208714,11.667283984723577,13.522219,1.1413474446249217,0.74252796,08505308+1140021,12.577,12.344,12.259,AAA,0.16721773902482934
604897219670462976,132.90060200379995,11.648966605297346,13.775511,1.1708293956288622,0.7743521,08513615+1138562,12.785,12.522,12.452,AAA,0.16819848784137087
604969168962427904,132.69307431468172,11.90861761695279,13.475734,1.1389694984527998,0.8123636,08504634+1154310,12.432,12.137,12.082,AAA,0.16872379975524626
604915499051114496,132.6527469052105,11.815353750957756,12.900631,1.103726297596693,0.77776337,08503667+1148553,11.93,11.628,11.578,AAA,0.16930583878557864
604924290848519168,132.8290048736963,11.969719492414635,12.04278,1.1621499864326637,1.1389227,08511897+1158110,10.587,10.095,10.012,AAA,0.16976473377553666
604969787437705216,132.72659575297266,11.941396877125381,12.633916,1.1235082277517145,0.72618484,08505439+1156290,11.706,11.435,11.372,AAA,0.1710751991860703
604971196186944768,132.81347072544148,11.977067995175522,13.748714,1.1851746905056957,0.68804455,08511523+1158377,12.88,12.622,12.538,AAA,0.17742704907762666
604923367432823808,132.93281414390037,11.945133727472605,10.234691,1.1780903783504708,1.2470694,08514388+1156425,8.618,8.114,7.996,AAA,0.17943153393639946
604924393927734528,132.89746945791592,11.965697024871444,12.607555,1.214340719579074,0.9111614,08513540+1157564,11.447,11.143,11.03,AAA,0.18023498001552732
604896837417607808,132.89348112544673,11.632609571625212,13.040115,1.1986323362760365,0.7442293,08513444+1137574,12.102,11.864,11.778,AAA,0.18032147529292145
604924634452045824,132.87544441753195,11.973504168496692,13.894102,0.6318507840722396,0.6791115,08513009+1158245,12.977,12.748,12.685,AAA,0.1803895020656668
604906702958193152,133.00893277320804,11.818979478458504,13.218655,1.1807411446386769,0.7462158,08520215+1149083,12.26,11.972,11.923,AAA,0.18103718588070716
604912368019294976,132.66864453603912,11.703203361474632,13.908649,1.1444891099800591,0.76998043,08504048+1142115,12.959,12.671,12.559,AAA,0.18111466932213935
604913815423941120,132.6412912486113,11.774233150427253,12.722943,1.1635157310568554,0.70821,08503392+1146272,11.824,11.596,11.517,AAA,0.1816715099069935
604969783142095744,132.71590188562627,11.948850380469302,12.606146,1.2106094412215898,0.7430048,08505182+1156559,11.646,11.382,11.321,AAA,0.18317990267657158
604971264906413440,132.839547685253,11.984650561946603,13.970555,1.2913879865767568,0.77164364,08512150+1159048,12.989,12.706,12.641,AAA,0.1851984817687232
604906290641339776,133.01145380646867,11.767735075761584,13.031916,1.174805110038957,0.7444563,08520276+1146039,12.075,11.811,11.736,AAA,0.1853540817471615
604923470510326784,132.93836375385104,11.948695079084786,13.429287,1.1938733065198046,0.7343483,08514522+1156552,12.507,12.25,12.181,AAA,0.18551937273265945
604903232624649344,132.97116915166364,11.681566308474741,13.2109785,1.1593447725621102,0.75927544,08515309+1140536,12.251,11.984,11.905,AAA,0.1857614013892157
604897288389928832,132.93714865266165,11.649703245137971,13.410427,1.1592611514668354,0.73379993,08514493+1138589,12.492,12.245,12.181,AAA,0.18613716689918086
604908146067299712,132.7354782659877,11.635603634195128,13.981238,1.1863568069071122,0.7815771,08505653+1138081,12.974,12.68,12.64,AAA,0.18630552144299603
604971264906411904,132.84226760275962,11.985865054519028,13.640763,1.5197858798587374,0.7966385,08512216+1159088,12.626,12.315,12.214,AAA,0.18663152174350564
604912647193030016,132.65051057203152,11.721681110464335,12.491335,1.1993778030648812,1.0882921,08503613+1143180,11.131,10.644,10.552,AAA,0.1879241525151771
604919239966985984,132.99843909344895,11.88267710862665,12.670234,1.1950705700907047,0.7535353,08515963+1152576,11.722,11.471,11.382,AAA,0.1888119758774949
604971402345381120,132.79034360399598,11.986013756183572,13.618245,1.1409356378322533,0.7491989,08510969+1159096,12.658,12.348,12.298,AAA,0.1890798026011281
604896150222841088,132.78087087375013,11.614861913091001,13.283628,1.2436404594579058,0.72678375,08510743+1136535,12.355,12.139,12.066,AAA,0.19011393253764977
604971402345380736,132.79037517023778,11.987127079679214,13.41916,1.0080907465096915,0.7644329,08510970+1159136,12.425,12.132,12.057,AAA,0.19016965960861087
604903026466307840,132.97925790423926,11.680642828614753,13.872696,1.1620889654408315,0.8768215,08515503+1140503,12.735,12.432,12.341,AAA,0.19250046530993506
604923470510324224,132.9534438346125,11.947554554442505,12.654641,1.2449842824121797,1.1066475,08514883+1156511,11.256,10.779,10.705,AAA,0.19383423040289846
604903026466218368,132.97858684950646,11.673811977562528,11.31192,2.9843892353773427,0.7342882,08515489+1140264,10.347,10.102,10.031,AAA,0.19630650342106704
604924497006948736,132.9079756454988,11.980314706148244,12.583746,5.259112145498908,1.1637669,08513795+1158491,11.138,10.686,10.579,AAA,0.1977525533167794
604908863325982976,132.67703242444696,11.663719399426444,13.282914,1.1561761278494642,0.7429552,08504250+1139493,12.341,12.143,12.032,AAA,0.19890096995016326
604896566835438464,132.90699758067746,11.617702261869198,12.2207,1.3773084158232212,0.5397787,08513769+1137037,11.55,11.411,11.341,AAA,0.19919627781185517
604924570021956608,132.90469710795477,11.984031185321362,10.744077,8.886459930173244,0.96875954,08513715+1159024,9.489,9.098,9.028,AAA,0.19987342238562333
604906737317927296,133.02972942766417,11.823727025673374,13.264436,1.1570041195447474,0.740324,08520715+1149254,12.312,12.079,12.014,AAA,0.2017940525902996
604924776180388736,132.888485213631,11.994766716648753,13.652542,1.090534475372965,0.8121443,08513324+1159411,12.584,12.254,12.222,AAA,0.2044337159194764
604896635554923008,132.8839407689015,11.603474200237882,13.151058,1.1568720743566456,0.7461138,08513215+1136126,12.207,11.965,11.91,AAA,0.2048255303400271
604907115275046656,133.03085815325235,11.839476227075242,13.080602,1.1406007062193397,0.7654743,08520741+1150221,12.097,11.823,11.806,AAA,0.20532395460835423
604907110979352576,133.03269795301233,11.830537500608889,13.701042,1.1661968586223292,0.75565815,08520785+1149500,12.77,12.456,12.424,AAA,0.2055781597043648
604970783870106624,132.73755716442255,11.987734514931494,12.96438,1.1353920199140781,0.75546074,08505702+1159158,12.003,11.726,11.673,AAA,0.20631456686904517
604920202039656064,132.9979616884544,11.917996756504506,10.210122,1.1575714097305165,1.2341614,08515952+1155049,8.597,8.084,7.959,AAA,0.20633848521094647
604906462440021504,133.03592732777153,11.804363469147802,13.628075,1.2736305247758715,0.7299595,08520861+1148158,12.701,12.399,12.361,AAA,0.2065143383106728
604896051439390848,132.77967189428244,11.596839700389491,13.992014,1.1809791276690245,0.76882744,08510714+1135486,13.023,12.719,12.672,AAA,0.20795257265320596
604962365734255744,132.61239985454657,11.808684045409903,13.184756,1.1380132062573187,0.7799177,08502698+1148313,12.177,11.903,11.829,AAA,0.20828515964464908
604906256281593472,133.04001385389932,11.779497951989923,13.884225,1.175451005810465,0.7675934,08520961+1146462,12.932,12.642,12.589,AAA,0.21147407210713942
604946972571361152,132.9643616896929,11.963813202369447,12.647075,1.3315402711234396,0.7408905,08515145+1157497,11.702,11.445,11.355,AAA,0.21315039581815698
604897047871749376,132.97266682757402,11.642391248543529,12.53787,1.163966201676433,0.74940586,08515345+1138326,11.567,11.312,11.276,AAA,0.21388335220588475
604972226979105664,132.76210193196212,12.006009890745084,13.996565,2.421483824773696,1.1144495,08510291+1200214,12.64,12.188,12.03,AAA,0.21500682963706638
604903468852379904,133.01477662817524,11.689962317917043,12.572901,1.1348171776928684,0.7383938,08520356+1141238,11.634,11.365,11.306,AAA,0.21594248490361811
604903576222013952,133.024145343748,11.70685105938673,13.562483,1.1611473132023893,0.78445625,08520580+1142246,12.515,12.212,12.105,AAA,0.21607865385865532
604924531366686080,132.92826067515676,11.991943436160176,13.897799,1.1708543283984352,0.78917503,08514278+1159309,12.887,12.569,12.504,AAA,0.21691463443513895
604896498115955968,132.92939612707843,11.608003894698795,13.98377,1.1711731381142008,0.89772415,08514307+1136288,12.854,12.506,12.439,AAA,0.2175145157335832
604896395036758528,132.87466139670332,11.586422750222024,12.576983,1.1767322900760782,0.74893,08512993+1135112,11.62,11.366,11.317,AAA,0.21904380809140048
604895089366706304,132.84976910451695,11.580653764401506,13.862155,1.1392711511157656,0.8866339,08512395+1134504,12.753,12.408,12.386,AAA,0.2206832363328642
604908455306509056,132.6874425113845,11.625085866247588,11.888347,3.8908407648375056,0.9676962,08504499+1137302,10.662,10.302,10.199,AAA,0.22076509819253295
604905500367349888,133.0472343503758,11.760536076597916,12.695327,1.2013230888602429,0.96841717,08521134+1145380,11.452,11.082,10.993,AAA,0.22110396642826183
604961090128295808,132.59895697705852,11.81599381369512,13.398663,1.053006705244615,0.6548977,08502376+1148573,12.535,12.268,12.255,AAA,0.22183698826393664
604972330058312448,132.78376461217343,12.018469006546416,13.459555,1.1485641042661476,0.77516556,08510811+1201065,12.469,12.159,12.073,AAA,0.22216356967054895
604911749544005632,132.64323407110425,11.665743850429896,12.478206,1.2205256408091743,0.7679453,08503438+1139566,11.513,11.244,11.177,AAA,0.22292905765263715
604903713660959488,133.04471397852356,11.734950880736651,10.640092,1.1820988824831917,0.1401701,08521074+1144058,10.412,10.427,10.406,AAA,0.22471716990000593
604912196220603264,132.6180038117233,11.702717639238987,12.782185,1.1940471554837702,0.69627,08502833+1142097,11.899,11.654,11.587,AAA,0.22479764336872526
604907454576711040,132.73191346535205,11.593182183493196,13.221919,1.1810987393994719,0.7373276,08505567+1135354,12.294,12.041,11.959,AAA,0.22601454444933697
604893921135574400,132.94191697617248,11.604835923605265,10.978755,3.8701952320518984,0.89015007,08514608+1136183,9.833,9.495,9.373,AAA,0.22626582282765975
604893955495305088,132.9625816119537,11.61741274768673,13.153065,1.1214490794886283,0.678442,08515104+1137025,12.251,12.035,11.966,AAA,0.2269080105027295
604895707842014080,132.74102200450398,11.587439513913939,13.932858,1.0941891079470014,0.7817707,08505786+1135148,12.921,12.603,12.563,AAA,0.22791347571229956
604905534727086336,133.05590423274012,11.767011728804635,13.319092,1.1655713612446685,0.648366,08521342+1146013,12.507,12.284,12.237,AAA,0.22843268745016992
604893951199585920,132.96081652328212,11.609414202845594,13.290701,0.8990950469311935,0.6436987,08515061+1136337,12.471,12.257,12.197,AAA,0.23240029907260426
604893882480109056,132.96618596563215,11.613176638948199,13.984864,1.102014663833797,0.7169771,08515190+1136472,13.059,12.773,12.762,AAA,0.23241298787030026
604971058748016384,132.7156526265943,12.006857876902394,13.298922,1.155703259110584,0.7412176,08505177+1200247,12.377,12.106,12.051,AAA,0.23289121730046697
604972501857011840,132.75468071836548,12.023413157574224,11.298443,3.826045562613574,0.9144497,08510112+1201248,10.138,9.777,9.695,AAA,0.23376820111135507
604919033808556800,133.0521578382157,11.875930583962816,13.925874,1.0914629325679663,0.88783455,08521252+1152334,12.779,12.423,12.387,AAA,0.23493519667553997
604971020092675328,132.70285566126088,12.00252748114649,12.631922,1.1260073740133676,0.7244501,08504869+1200091,11.711,11.464,11.422,AAA,0.23516398890979814
604908416649384960,132.6748898176904,11.614602330455092,12.498256,1.2122412935346087,0.8654661,08504198+1136525,11.41,11.062,10.998,AAA,0.2365958156070822
604961163143414912,132.5838118186337,11.819730066965864,13.447599,1.1604695647934127,0.7304659,08502012+1149110,12.533,12.298,12.245,AAA,0.23690575374821324
604948346960902016,132.90855943664283,12.023434198660938,12.835385,1.1851421863536962,0.7790823,08513806+1201243,11.844,11.551,11.495,AAA,0.2379234141977888
604948106442727424,132.93192974386156,12.015287867117046,13.428266,1.496366532095305,0.80947876,08514366+1200549,12.382,12.068,12.01,AAA,0.2393658936507307
604894638394355584,132.80847076433375,11.558483726687111,13.169649,1.1644582829236667,0.725646,08511405+1133306,12.274,12.028,11.941,AAA,0.24205811159072022
604895536043321472,132.7576728678032,11.5669753745288,13.889378,0.9124312559398698,0.974247,08510184+1134011,12.627,12.203,12.121,AAA,0.2421725081724867
604943639676920448,133.03546270485344,11.92790698269053,12.903277,1.2228289462132125,0.912261,08520851+1155404,11.711,11.372,11.311,AAA,0.2424511132789933
604907390153062016,132.71139932834978,11.583942532403386,12.851842,1.5346119620339285,0.76532745,08505073+1135027,11.851,11.509,11.474,AAA,0.24301430047759787
604907390153062272,132.70677843006635,11.58580582139235,10.960272,1.197132687579274,1.2252474,08504964+1135089,9.41,8.848,8.722,AAA,0.2434777415864782
604907665030971008,132.6817378672704,11.596701709286771,11.484133,3.8693314230642977,0.7534485,08504358+1135486,10.531,10.224,10.176,AAA,0.24700291684827824
604948381320634880,132.91841386338848,12.030625796572226,12.50526,1.281584079905263,0.70580006,08514042+1201501,11.596,11.355,11.281,AAA,0.2480774395431645
604944086353518592,133.0137191460236,11.96794278841992,13.851966,1.146057830424664,0.7825279,08520330+1158046,12.855,12.556,12.514,AAA,0.24961837522836028
604942505805553920,133.06847490848938,11.877799091862542,13.515175,1.1976828674416866,0.69648457,08521641+1152402,12.592,12.297,12.273,AAA,0.2506742278911547
604972089540120832,132.85538541143225,12.049013154771263,13.385247,1.155151961830552,1.2792387,08512530+1202563,11.671,11.123,10.971,AAA,0.25078158953977564
604899831010539904,133.02616909433013,11.644733801183666,13.292193,1.3099237661059127,0.7456989,08520629+1138411,12.315,12.054,11.992,AAA,0.25081087394144513
604894707113832704,132.85802503339934,11.550009171192468,12.560714,1.1060934570050205,0.7372503,08512593+1133001,11.635,11.403,11.3,AAA,0.25207420265262526
604893268300548224,132.9496166552421,11.579307006531138,13.572885,0.17123918870323096,1.2676353,08514790+1134454,11.933,11.345,11.229,AAA,0.2521848397052973
604973017253073536,132.78770532888203,12.050601436357928,13.56774,1.1530946179273056,0.74101925,08510906+1203022,12.65,12.365,12.321,AAA,0.2532441132735644
604905156769963136,133.0773429470005,11.740646176154268,10.147911,1.175932797447876,1.2281027,08521856+1144263,8.572,8.087,7.923,AAA,0.2540671841220333
604907218354250496,133.0778891508009,11.859358002312232,12.083039,2.9866675575542154,0.74406433,08521867+1151339,11.137,10.837,10.803,AAA,0.2545360141003808
604972639295954816,132.77212386143142,12.050355194815104,12.696248,2.337217283483849,0.76143646,08510531+1203012,11.724,11.488,11.399,AAA,0.2556447279639188
604900690003981312,133.06933120630285,11.70832030283156,13.350618,1.2229473226205823,0.72792625,08521664+1142300,12.403,12.144,12.104,AAA,0.25617473758248566
604893676321680128,132.98015305512942,11.592638913347807,13.891024,1.126502588701083,0.7666836,08515525+1135334,12.918,12.696,12.551,AAA,0.2570637102474923
604894367812207488,132.83045356425686,11.542748987956164,13.60212,0.9466873152045614,0.6759701,08511931+1132340,12.758,12.509,12.453,AAA,0.25730644639473965
604995557241423488,132.86824245628247,12.054594721514993,12.804457,3.236482509901652,0.89615154,08512839+1203162,11.657,11.285,11.218,AAA,0.25808624551157894
604912058781650176,132.59001250522766,11.682053365222018,13.54289,1.1718849113059844,0.73766136,08502161+1140553,12.612,12.316,12.283,AAA,0.2585421036820372
604944120713063552,133.01974188474222,11.97473225632223,12.476079,1.1765603319178148,0.81538296,08520474+1158291,11.443,11.125,11.049,AAA,0.25854699916500745
598903953585548672,132.62085201174244,11.6359111528149,13.646082,1.1420813291546128,0.74066925,08502901+1138092,12.692,12.439,12.398,AAA,0.2586164764769801
604902167472726784,133.0778133194612,11.723495850329515,12.536666,1.1919295679244553,0.739871,08521868+1143246,11.59,11.352,11.259,AAA,0.2590592246647063
604905947043939072,133.09094399354214,11.77963182686451,13.604394,1.1007966365833721,0.7462406,08522183+1146467,12.68,12.398,12.336,AAA,0.26112912833836815
604907012195819648,133.08911802681712,11.844944725424432,12.614237,1.2010145823413005,0.74175644,08522138+1150419,11.56,11.326,11.281,AAA,0.2623931969569716
604974082404993920,132.69243758471842,12.032824569192268,13.277014,1.1345570942503178,0.7365999,08504620+1201582,12.355,12.077,12.061,AAA,0.2665160720115508
604995419802460288,132.90556785469846,12.055400688224605,13.560873,1.1597425525817517,0.74447536,08513734+1203193,12.582,12.347,12.288,AAA,0.26728899195067923
604963877562742400,132.5678547779273,11.896664577949059,12.728699,1.1439061285204002,0.70472527,08501629+1153480,11.855,11.608,11.54,AAA,0.26959248638897315
604947724190083712,132.99190266518517,12.016553873113118,13.63848,1.1239949298108451,0.7633362,08515806+1200596,12.642,12.413,12.344,AAA,0.2712304469825877
604967244817098240,132.57608510110327,11.922538671175415,9.665227,1.294647982490923,1.2372551,08501827+1155212,8.087,7.531,7.423,AAA,0.2726842639401757
604891722112350976,132.85354830140668,11.528599290835023,13.811379,1.068603968367988,0.69475746,08512484+1131429,12.932,12.676,12.617,AAA,0.27283701173422525
604962193935568896,132.55120535653674,11.856791616775809,8.222472,1.1811350509906289,1.8043594,08501230+1151246,6.01,5.26,5.02,AAA,0.27393250988406076
604893165221338752,132.95177495060736,11.554387879369513,11.738488,0.8252784835381145,1.1636448,08514843+1133157,10.239,9.736,9.651,AAA,0.27520682061724716
604995656025104768,132.86656156439935,12.072211703930616,12.061599,3.0312809685521507,0.7552662,08512799+1204198,11.128,10.869,10.801,AAA,0.2752320551394413
604894299092732160,132.83610653628818,11.524506592103798,13.927207,0.5005479485871446,0.76919365,08512067+1131282,12.967,12.671,12.583,AAA,0.275708056132111
604893165221336064,132.95795286086658,11.555134702144878,12.569078,1.1425857273235593,0.7363367,08514992+1133184,11.632,11.372,11.319,AAA,0.2773288486511516
604973085972551296,132.76953337602475,12.072005630471182,13.405049,1.1485572710917131,0.7436886,08510470+1204193,12.472,12.194,12.136,AAA,0.27736619583527367
604975731672412160,132.74619731915536,12.07180821589835,13.720022,0.7449114714772354,0.68131065,08505909+1204185,12.849,12.593,12.567,AAA,0.28253130639316093
604891550313644672,132.92644772978355,11.535298813955471,13.050789,1.1928781905188317,0.7391615,08514236+1132069,12.174,11.86,11.802,AAA,0.2827320722419746
604894196013523584,132.79818781785212,11.513872079909685,13.391685,1.1881932825636883,0.8680649,08511156+1130500,12.341,12.057,11.925,AAA,0.287330349162981
604975796096306432,132.70254766416016,12.06147185251276,13.497531,1.1304067764095382,0.72711277,08504862+1203413,12.611,12.333,12.265,AAA,0.2876130281623502
604974322923167488,132.66817765209467,12.044008196478378,13.70182,1.1506098304151267,0.74299717,08504037+1202385,12.786,12.515,12.466,AAA,0.2882424049279301
604974322923169152,132.66487216005032,12.04251345658294,13.603463,17.40886546057584,2.3398438,08503940+1202338,11.063,10.505,10.267,AAA,0.2887205587764093
604891481594176384,132.89518984628128,11.51851904430572,13.883233,0.775270555591721,0.65370274,08513485+1131066,13.05,12.801,12.74,AAA,0.28975321487493666
604902717228530304,133.1177344646731,11.75472545156497,13.618998,9.491171716862127,2.3158484,08522822+1145170,11.093,10.473,10.248,AAA,0.290126175693266
598902682275232640,132.64075227191051,11.572577923148446,13.559339,1.1608150866882294,0.74651146,08503379+1134213,12.603,12.341,12.275,AAA,0.2903019124176024
604974357282901504,132.67753031706644,12.052784525865373,13.223673,1.1469923387426275,0.71833706,08504262+1203101,12.306,12.088,12.043,AAA,0.29106449330383893
598890381488889088,132.73001873364126,11.520703928297701,13.999897,1.1778103885999522,0.78497314,08505522+1131145,13.009,12.75,12.643,AAA,0.2943793584012392
604974219843958400,132.65050428422904,12.040415750039719,13.673564,0.7317457249246287,1.1384392,08503613+1202254,12.244,11.783,11.694,AAA,0.2948718619231044
598890347129151104,132.72102287875396,11.522250361479744,13.230782,1.1694071841513647,0.75239563,08505306+1131201,12.251,12.014,11.923,AAA,0.2958283315782977
604948862357149184,132.97156563582467,12.058883053659038,13.758011,1.1287080324056935,0.7705841,08515318+1203320,12.785,12.54,12.46,AAA,0.2959459831647074
604899453053404160,133.0872200776265,11.651771441512647,13.04971,1.3487223903328767,0.7578497,08522093+1139063,12.065,11.775,11.707,AAA,0.2964643454792991
604996106997222912,132.9092360349069,12.085434056736943,13.646353,1.2861531070652772,0.7661152,08513823+1205075,12.655,12.407,12.262,AAA,0.29709332731385324
604894127295608064,132.81169073789005,11.501618148672863,11.619803,7.081621493276169,1.0057106,08511476+1130088,10.354,9.94,9.842,AAA,0.2986664379827452
604901823875341056,133.10983628434533,11.691020965269104,12.249378,1.213697106322298,1.1126966,08522636+1141277,10.845,10.314,10.263,AAA,0.2994096045519143
604976315787962240,132.7382900632234,12.093446547743225,13.82129,1.116340997102261,0.76503754,08505720+1205365,12.835,12.59,12.491,AAA,0.3054624365281925
604930544320911744,133.13084218561468,11.864248842230008,13.566598,1.1712627032770904,0.74760723,08523139+1151514,12.611,12.355,12.322,AAA,0.3061611037095045
604948965436170112,132.96998294476305,12.071933166586588,12.538585,1.1735495344219293,0.7640152,08515281+1204189,11.576,11.314,11.227,AAA,0.3067059658719292
604901957018617728,133.12610322120312,11.714006761625196,13.976336,1.0678979629082317,0.7843218,08523026+1142505,12.948,12.689,12.645,AAA,0.3070728619102161
604967622774220160,132.55462226653455,11.95814584526982,11.532956,2.5155571324409776,0.61873055,08501313+1157294,10.723,10.517,10.485,AAA,0.30824752741134304
604902682868787584,133.13778881672522,11.756680638614961,13.550175,1.1363185255240893,0.74014187,08523307+1145241,12.632,12.344,12.29,AAA,0.309251980123637
604892130133455488,132.98512211263696,11.530722633822043,13.165168,1.8568039479434655,0.8757658,08515640+1131509,12.07,11.733,11.682,AAA,0.3116105553353468
604949034155646592,132.96554980137256,12.079669720990868,13.310611,1.155380039750886,0.7494755,08515174+1204467,12.374,12.143,12.071,AAA,0.31164699836985943
604892031349972480,132.9742913211736,11.51867093995629,13.518902,0.5625550339079081,1.1184845,08515383+1131072,12.059,11.576,11.472,AAA,0.31705460622118364
598908209897823232,132.51923128821204,11.693971910867795,13.908438,1.7233840998630903,0.83477974,08500464+1141382,12.846,12.526,12.444,AAA,0.31758647697408066
604948724917993088,133.01437332167865,12.058314856768751,12.827336,1.1924418402398214,0.72296524,08520345+1203299,11.894,11.672,11.577,AAA,0.3178938669793235
604929719687195648,133.14771899911233,11.842852851433525,13.222648,2.159609854851625,0.9103031,08523547+1150342,12.049,11.751,11.57,AAA,0.3187679228096467
604891992694503040,132.9692751804121,11.513021898337534,13.591028,1.1530682551257954,0.73690414,08515264+1130468,12.649,12.377,12.362,AAA,0.3198780900557612
